participantId,condition,timeSinceStartup,correctNodeHit,keypressed,calibrationData,bubbleSize,numberNodes,targetNode,currentSelectedNode,currentState,correctedEyeX,correctedEyeY,rawEyeX,rawEyeY
1,,3.820036,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.920973,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.921546,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.922132,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.946483,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.976844,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.979589,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.010256,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.012861,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.043389,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.046118,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.076386,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.079828,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.11001,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.113005,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.143496,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.146512,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.177522,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.179984,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.212098,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.213129,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.24364,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.246263,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.277151,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.279657,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.314856,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.315539,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1082.267,117.4845
1,,4.34992,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1082.267,117.4845
1,,4.350557,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1081.824,141.3006
1,,4.382633,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1081.824,141.3006
1,,4.413364,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1074.69,141.2454
1,,4.413967,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1074.131,139.2953
1,,4.445893,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1074.131,139.2953
1,,4.446715,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,926.8175,367.1849
1,,4.478632,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,926.8175,367.1849
1,,4.479709,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,841.0308,391.1207
1,,4.512769,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,841.0308,391.1207
1,,4.513225,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,843.4987,408.5793
1,,4.546467,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,843.4987,408.5793
1,,4.54702,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,844.5003,426.2127
1,,4.58042,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,844.5003,426.2127
1,,4.580855,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,844.8492,431.6611
1,,4.613859,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,844.8492,431.6611
1,,4.61435,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,845.3361,432.0051
1,,4.648145,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,845.3361,432.0051
1,,4.648706,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,845.6935,432.1458
1,,4.681381,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,845.6935,432.1458
1,,4.681683,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,831.4,433.9665
1,,4.71263,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,831.4,433.9665
1,,4.713051,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,831.4,433.9665
1,,4.746136,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,831.4,433.9665
1,,4.746752,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,675.7524,459.148
1,,4.780895,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,675.7524,459.148
1,,4.781443,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,600.196,474.6472
1,,4.81364,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,600.196,474.6472
1,,4.814172,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,600.4215,473.609
1,,4.847627,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,600.4215,473.609
1,,4.848328,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,596.3026,474.9965
1,,4.88161,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,596.3026,474.9965
1,,4.88217,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,596.9196,478.9874
1,,4.916802,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,596.9196,478.9874
