participantId,condition,timeSinceStartup,correctNodeHit,keypressed,calibrationData,bubbleSize,numberNodes,targetNode,currentSelectedNode
1,EYE,9.144684,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.161647,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.178337,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.195204,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.215244,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.22881,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.24548,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.263015,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.279507,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.296247,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.316457,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.330052,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.346451,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.363631,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.380483,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.397337,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.419037,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.433161,,,noCalibrationDataSet,10,150,70,125
1,EYE,9.447899,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.46478,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.481562,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.498566,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.518683,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.532414,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.549278,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.565813,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.582796,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.599621,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.619634,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.633583,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.650257,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.667039,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.683867,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.700709,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.721087,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.734457,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.751219,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.767872,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.785214,,w,noCalibrationDataSet,10,150,70,29
1,EYE,9.801861,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.823506,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.835444,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.852437,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.869189,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.886204,,d,noCalibrationDataSet,10,150,70,29
1,EYE,9.90294,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.922974,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.936644,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.953542,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.970225,,,noCalibrationDataSet,10,150,70,29
1,EYE,9.987015,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.00406,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.02456,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.03789,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.05503,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.07183,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.08824,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.10506,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.12202,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.13885,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.15588,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.17303,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.18975,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.20599,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.22305,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.23999,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.25657,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.27401,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.29029,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.30678,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.3239,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.34076,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.35767,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.37455,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.3918,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.40801,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.42546,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.44234,,w,noCalibrationDataSet,10,150,70,29
1,EYE,10.4589,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.47571,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.49254,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.50945,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.5261,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.54337,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.56002,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.57674,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.59372,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.6107,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.627,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.64415,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.66113,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.6778,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.69461,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.71174,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.72875,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.74559,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.76238,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.77946,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.79647,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.8133,,d,noCalibrationDataSet,10,150,70,29
1,EYE,10.82999,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.84655,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.86369,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.88055,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.89747,,w,noCalibrationDataSet,10,150,70,29
1,EYE,10.91428,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.93134,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.94794,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.96604,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.98166,,,noCalibrationDataSet,10,150,70,29
1,EYE,10.99882,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.0211,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.03225,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.04945,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.06569,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.0825,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.0995,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.11959,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.13313,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.15164,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.16648,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.1834,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.2001,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.22023,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.2338,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.25115,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.26727,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.28428,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.30127,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.32134,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.33506,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.35182,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.3696,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.38551,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.40263,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.42401,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.43808,,,noCalibrationDataSet,10,150,70,29
1,EYE,11.45302,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.46984,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.48655,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.5035,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.52375,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.538,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.55415,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.57104,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.58755,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.60471,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.62475,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.63831,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.6552,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.67202,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.68879,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.70565,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.72614,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.73954,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.75632,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.77325,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.78998,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.80661,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.82898,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.84041,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.85731,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.87469,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.89104,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.90779,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.92827,,a,noCalibrationDataSet,10,150,70,24
1,EYE,11.94156,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.95854,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.97522,,,noCalibrationDataSet,10,150,70,24
1,EYE,11.99208,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.01226,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.02564,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.04272,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.0596,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.07643,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.09324,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.11337,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.12682,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.14411,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.16066,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.17755,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.19434,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.21169,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.22834,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.24488,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.26193,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.27864,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.29542,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.31232,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.32916,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.34577,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.36279,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.37954,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.39683,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.41361,,a,noCalibrationDataSet,10,150,70,24
1,EYE,12.43027,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.44725,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.46382,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.48069,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.49759,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.51459,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.53134,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.54794,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.56523,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.58183,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.59933,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.61887,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.63252,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.64916,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.66693,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.68306,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.69986,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.72038,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.73383,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.75056,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.76714,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.78399,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.80092,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.82077,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.8346,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.85159,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.86797,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.88494,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.90199,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.92192,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.93594,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.95237,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.96924,,,noCalibrationDataSet,10,150,70,24
1,EYE,12.98584,,,noCalibrationDataSet,10,150,70,24
1,EYE,13.00292,,,noCalibrationDataSet,10,150,70,24
1,EYE,13.02305,,,noCalibrationDataSet,10,150,70,24
1,EYE,13.0366,,,noCalibrationDataSet,10,150,70,24
1,EYE,13.0537,,,noCalibrationDataSet,10,150,70,24
1,EYE,13.07036,,,noCalibrationDataSet,10,150,70,24
1,EYE,13.08694,,,noCalibrationDataSet,10,150,70,24
1,EYE,13.104,,,noCalibrationDataSet,10,150,70,24
1,EYE,13.12579,,,noCalibrationDataSet,10,150,70,24
1,EYE,13.14001,,,noCalibrationDataSet,10,150,70,24
1,EYE,13.15525,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.17152,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.18823,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.20526,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.22531,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.23919,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.25606,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.27284,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.28949,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.30618,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.3263,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.34054,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.35711,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.37371,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.39053,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.4073,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.42762,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.44108,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.45807,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.47473,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.49181,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.51356,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.52516,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.54236,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.55911,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.57588,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.5928,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.61271,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.6263,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.6433,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.66037,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.67797,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.69384,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.71418,,d,noCalibrationDataSet,10,150,70,148
1,EYE,13.72747,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.74433,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.76119,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.77875,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.79515,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.81513,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.8286,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.84544,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.86235,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.87978,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.89602,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.91695,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.92972,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.94637,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.96369,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.9803,,,noCalibrationDataSet,10,150,70,148
1,EYE,13.99717,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.01396,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.03116,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.04761,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.06481,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.08147,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.0982,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.11561,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.13189,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.14871,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.16543,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.18242,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.19949,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.2165,,d,noCalibrationDataSet,10,150,70,148
1,EYE,14.23305,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.25016,,d,noCalibrationDataSet,10,150,70,148
1,EYE,14.26667,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.28368,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.30052,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.32059,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.33427,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.35109,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.36774,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.38478,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.40168,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.42175,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.43532,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.45211,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.46928,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.48563,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.50279,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.52279,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.53638,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.55369,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.56985,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.58692,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.60393,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.62405,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.63749,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.65434,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.67115,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.68777,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.70462,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.72499,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.73835,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.75517,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.77212,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.78915,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.80565,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.82586,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.83971,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.85642,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.87364,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.88996,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.9067,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.92853,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.9426,,,noCalibrationDataSet,10,150,70,148
1,EYE,14.95792,,,noCalibrationDataSet,10,150,70,98
1,EYE,14.97439,,,noCalibrationDataSet,10,150,70,98
1,EYE,14.99125,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.00783,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.02822,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.04197,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.05889,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.0756,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.09268,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.11236,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.12584,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.14317,,w,noCalibrationDataSet,10,150,70,98
1,EYE,15.15982,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.17661,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.19363,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.21362,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.22764,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.24394,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.2608,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.27763,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.29464,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.31602,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.32808,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.34508,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.36196,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.3788,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.39582,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.41568,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.42929,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.44589,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.46302,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.48011,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.49666,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.51696,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.53038,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.54699,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.56415,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.58115,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.59784,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.61809,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.63146,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.64818,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.66522,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.68244,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.69899,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.7206,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.73271,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.74949,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.76607,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.78379,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.80024,,a,noCalibrationDataSet,10,150,70,98
1,EYE,15.82016,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.83368,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.85046,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.86722,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.88427,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.90124,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.92149,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.9348,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.95171,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.96831,,,noCalibrationDataSet,10,150,70,98
1,EYE,15.98562,,s,noCalibrationDataSet,10,150,70,98
1,EYE,16.00254,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.02238,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.03603,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.05281,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.06973,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.08637,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.10333,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.1202,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.13731,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.1538,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.17109,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.1876,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.20436,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.2213,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.23878,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.25517,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.27184,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.28884,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.30532,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.32259,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.33925,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.356,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.37313,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.38985,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.40684,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.42345,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.44053,,,noCalibrationDataSet,10,150,70,98
1,EYE,16.45709,,,noCalibrationDataSet,10,150,70,98
