timestamp,currentGraph,bubbleSize,participantId,keypressed,currentHighlightedNode,correctNodehit
4.628803,Tree_150,10,1,
4.658894,Tree_150,10,1,
4.693846,Tree_150,10,1,
4.727081,Tree_150,10,1,
4.762221,Tree_150,10,1,
4.802237,Tree_150,10,1,
4.846145,Tree_150,10,1,
4.879394,Tree_150,10,1,
4.913266,Tree_150,10,1,
4.943331,Tree_150,10,1,
4.977486,Tree_150,10,1,
5.017508,Tree_150,10,1,
5.046626,Tree_150,10,1,
5.077607,Tree_150,10,1,
5.110403,Tree_150,10,1,
5.142709,Tree_150,10,1,
5.178299,Tree_150,10,1,
5.217235,Tree_150,10,1,
5.243805,Tree_150,10,1,
5.277669,Tree_150,10,1,
5.310746,Tree_150,10,1,
5.346661,Tree_150,10,1,
5.377669,Tree_150,10,1,
5.410195,Tree_150,10,1,
5.44899,Tree_150,10,1,
5.477987,Tree_150,10,1,
5.510817,Tree_150,10,1,
5.542595,Tree_150,10,1,
5.57827,Tree_150,10,1,
5.61077,Tree_150,10,1,
5.649148,Tree_150,10,1,
5.678375,Tree_150,10,1,
5.709992,Tree_150,10,1,
5.743199,Tree_150,10,1,
5.778638,Tree_150,10,1,
5.810475,Tree_150,10,1,
5.842715,Tree_150,10,1,
5.885593,Tree_150,10,1,
5.911941,Tree_150,10,1,
5.945653,Tree_150,10,1,
5.978263,Tree_150,10,1,
6.010671,Tree_150,10,1,
6.043007,Tree_150,10,1,
6.085526,Tree_150,10,1,
6.111734,Tree_150,10,1,
6.145774,Tree_150,10,1,
6.177712,Tree_150,10,1,
6.210586,Tree_150,10,1,
6.246553,Tree_150,10,1,
6.285448,Tree_150,10,1,
6.312632,Tree_150,10,1,
6.345528,Tree_150,10,1,
6.377854,Tree_150,10,1,
6.410927,Tree_150,10,1,
6.433625,Tree_150,10,1,
6.46207,Tree_150,10,1,
6.501696,Tree_150,10,1,
6.526942,Tree_150,10,1,
6.549241,Tree_150,10,1,
6.578772,Tree_150,10,1,
6.610727,Tree_150,10,1,
6.629351,Tree_150,10,1,
6.661964,Tree_150,10,1,
6.695487,Tree_150,10,1,
6.734512,Tree_150,10,1,
6.764907,Tree_150,10,1,
6.794302,Tree_150,10,1,
6.830875,Tree_150,10,1,
6.862815,Tree_150,10,1,
6.89469,Tree_150,10,1,
6.933307,Tree_150,10,1,
6.962586,Tree_150,10,1,
6.994363,Tree_150,10,1,
7.029883,Tree_150,10,1,
7.062888,Tree_150,10,1,
7.09498,Tree_150,10,1,
7.130246,Tree_150,10,1,
7.169684,Tree_150,10,1,
7.196506,Tree_150,10,1,
7.229775,Tree_150,10,1,
7.261916,Tree_150,10,1,
7.29487,Tree_150,10,1,
7.330267,Tree_150,10,1,
7.36171,Tree_150,10,1,
7.401335,Tree_150,10,1,
7.426793,Tree_150,10,1,
7.448915,Tree_150,10,1,
7.47864,Tree_150,10,1,
7.496722,Tree_150,10,1,
7.530906,Tree_150,10,1,
7.562423,Tree_150,10,1,
7.601438,Tree_150,10,1,
7.626719,Tree_150,10,1,
7.64921,Tree_150,10,1,
7.678902,Tree_150,10,1,
7.714259,Tree_150,10,1,
7.746566,Tree_150,10,1,
7.778809,Tree_150,10,1,
7.818034,Tree_150,10,1,
7.84587,Tree_150,10,1,
7.879161,Tree_150,10,1,
7.911503,Tree_150,10,1,
7.932763,Tree_150,10,1,
7.962586,Tree_150,10,1,
7.996319,Tree_150,10,1,
8.037707,Tree_150,10,1,
8.06344,Tree_150,10,1,
8.094634,Tree_150,10,1,
8.129745,Tree_150,10,1,
8.162187,Tree_150,10,1,
8.195429,Tree_150,10,1,
8.219764,Tree_150,10,1,
8.245519,Tree_150,10,1,
8.27877,Tree_150,10,1,
8.300602,Tree_150,10,1,
8.329368,Tree_150,10,1,
8.362883,Tree_150,10,1,
8.394942,Tree_150,10,1,
8.413081,Tree_150,10,1,
8.453755,Tree_150,10,1,
8.478807,Tree_150,10,1,
8.496486,Tree_150,10,1,
8.530578,Tree_150,10,1,
8.562068,Tree_150,10,1,
8.580886,Tree_150,10,1,
8.613008,Tree_150,10,1,
8.653711,Tree_150,10,1,
8.678907,Tree_150,10,1,
8.697829,Tree_150,10,1,
8.730183,Tree_150,10,1,
8.762978,Tree_150,10,1,
8.781692,Tree_150,10,1,
8.81415,Tree_150,10,1,
8.853627,Tree_150,10,1,
8.878935,Tree_150,10,1,
8.896935,Tree_150,10,1,
8.930371,Tree_150,10,1,
8.962675,Tree_150,10,1,
8.998276,Tree_150,10,1,
9.02998,Tree_150,10,1,
9.069496,Tree_150,10,1,
9.094785,Tree_150,10,1,
9.116165,Tree_150,10,1,
9.146005,Tree_150,10,1,
9.178975,Tree_150,10,1,
9.213108,Tree_150,10,1,
9.246795,Tree_150,10,1,
9.285429,Tree_150,10,1,
9.313603,Tree_150,10,1,
9.346244,Tree_150,10,1,
9.378336,Tree_150,10,1,
9.414611,Tree_150,10,1,
9.446429,Tree_150,10,1,
9.485424,Tree_150,10,1,
9.511342,Tree_150,10,1,
9.532595,Tree_150,10,1,
9.562574,Tree_150,10,1,
9.598598,Tree_150,10,1,
9.630146,Tree_150,10,1,
9.662643,Tree_150,10,1,
9.688253,Tree_150,10,1,
9.714501,Tree_150,10,1,
9.746551,Tree_150,10,1,
9.779056,Tree_150,10,1,
9.800438,Tree_150,10,1,
9.830678,Tree_150,10,1,
9.862715,Tree_150,10,1,
9.888736,Tree_150,10,1,
9.913583,Tree_150,10,1,
9.946256,Tree_150,10,1,
9.964869,Tree_150,10,1,
9.998499,Tree_150,10,1,
10.03061,Tree_150,10,1,
10.06297,Tree_150,10,1,
10.08093,Tree_150,10,1,
10.12231,Tree_150,10,1,
10.1462,Tree_150,10,1,
10.16505,Tree_150,10,1,
10.19765,Tree_150,10,1,
10.23013,Tree_150,10,1,
10.24963,Tree_150,10,1,
10.28027,Tree_150,10,1,
10.32162,Tree_150,10,1,
10.3473,Tree_150,10,1,
10.38209,Tree_150,10,1,
10.41428,Tree_150,10,1,
10.44649,Tree_150,10,1,
10.46535,Tree_150,10,1,
10.49765,Tree_150,10,1,
10.53761,Tree_150,10,1,
10.56253,Tree_150,10,1,
10.58483,Tree_150,10,1,
10.61458,Tree_150,10,1,
10.64672,Tree_150,10,1,
10.6828,Tree_150,10,1,
10.71414,Tree_150,10,1,
10.75345,Tree_150,10,1,
10.78246,Tree_150,10,1,
10.81308,Tree_150,10,1,
10.8404,Tree_150,10,1,
10.86308,Tree_150,10,1,
10.88458,Tree_150,10,1,
10.91494,Tree_150,10,1,
10.9535,Tree_150,10,1,
10.97854,Tree_150,10,1,
11.00009,Tree_150,10,1,
11.03066,Tree_150,10,1,
11.06668,Tree_150,10,1,
11.09817,Tree_150,10,1,
11.13093,Tree_150,10,1,
11.16936,Tree_150,10,1,
11.19881,Tree_150,10,1,
11.23086,Tree_150,10,1,
11.26307,Tree_150,10,1,
11.28416,Tree_150,10,1,
11.3145,Tree_150,10,1,
11.3329,Tree_150,10,1,
11.36369,Tree_150,10,1,
11.389,Tree_150,10,1,
11.41466,Tree_150,10,1,
11.44688,Tree_150,10,1,
11.48153,Tree_150,10,1,
11.51426,Tree_150,10,1,
11.54701,Tree_150,10,1,
11.56966,Tree_150,10,1,
11.6013,Tree_150,10,1,
11.6308,Tree_150,10,1,
11.66407,Tree_150,10,1,
11.69898,Tree_150,10,1,
11.73076,Tree_150,10,1,
11.7632,Tree_150,10,1,
11.78145,Tree_150,10,1,
11.82177,Tree_150,10,1,
11.84662,Tree_150,10,1,
11.86465,Tree_150,10,1,
11.89853,Tree_150,10,1,
11.93119,Tree_150,10,1,
11.9631,Tree_150,10,1,
11.98099,Tree_150,10,1,
12.02172,Tree_150,10,1,
12.04708,Tree_150,10,1,
12.08237,Tree_150,10,1,
12.11446,Tree_150,10,1,
12.1476,Tree_150,10,1,
12.18277,Tree_150,10,1,
12.22168,Tree_150,10,1,
12.24679,Tree_150,10,1,
12.26524,Tree_150,10,1,
12.29864,Tree_150,10,1,
12.33081,Tree_150,10,1,
12.3666,Tree_150,10,1,
12.3984,Tree_150,10,1,
12.43746,Tree_150,10,1,
12.4634,Tree_150,10,1,
12.48483,Tree_150,10,1,
12.51419,Tree_150,10,1,
12.54763,Tree_150,10,1,
12.56884,Tree_150,10,1,
12.59856,Tree_150,10,1,
12.63759,Tree_150,10,1,
12.66281,Tree_150,10,1,
12.68426,Tree_150,10,1,
12.71473,Tree_150,10,1,
12.75003,Tree_150,10,1,
12.78238,Tree_150,10,1,
12.81472,Tree_150,10,1,
12.85344,Tree_150,10,1,
12.8829,Tree_150,10,1,
12.91454,Tree_150,10,1,
12.93269,Tree_150,10,1,
12.96667,Tree_150,10,1,
13.00167,Tree_150,10,1,
13.03206,Tree_150,10,1,
13.07391,Tree_150,10,1,
13.09791,Tree_150,10,1,
13.13136,Tree_150,10,1,
13.1533,Tree_150,10,1,
13.1817,Tree_150,10,1,
13.21487,Tree_150,10,1,
13.23377,Tree_150,10,1,
13.26677,Tree_150,10,1,
13.30572,Tree_150,10,1,
13.33095,Tree_150,10,1,
13.34923,Tree_150,10,1,
13.38301,Tree_150,10,1,
13.4169,Tree_150,10,1,
13.45078,Tree_150,10,1,
13.48228,Tree_150,10,1,
13.52153,Tree_150,10,1,
13.5468,Tree_150,10,1,
13.56816,Tree_150,10,1,
13.59875,Tree_150,10,1,
13.63132,Tree_150,10,1,
13.65286,Tree_150,10,1,
13.68244,Tree_150,10,1,
13.7216,Tree_150,10,1,
13.74653,Tree_150,10,1,
13.76999,Tree_150,10,1,
13.79869,Tree_150,10,1,
13.83133,Tree_150,10,1,
13.85289,Tree_150,10,1,
13.88226,Tree_150,10,1,
13.91511,Tree_150,10,1,
13.95326,Tree_150,10,1,
13.98271,Tree_150,10,1,
14.01499,Tree_150,10,1,
14.05106,Tree_150,10,1,
14.08182,Tree_150,10,1,
14.11527,Tree_150,10,1,
14.1538,Tree_150,10,1,
14.18229,Tree_150,10,1,
14.21521,Tree_150,10,1,
14.25083,Tree_150,10,1,
14.28288,Tree_150,10,1,
14.31487,Tree_150,10,1,
14.33365,Tree_150,10,1,
14.37487,Tree_150,10,1,
14.3989,Tree_150,10,1,
14.43346,Tree_150,10,1,
14.46663,Tree_150,10,1,
14.49896,Tree_150,10,1,
14.53482,Tree_150,10,1,
14.57386,Tree_150,10,1,
14.5989,Tree_150,10,1,
14.63511,Tree_150,10,1,
14.66663,Tree_150,10,1,
14.69882,Tree_150,10,1,
14.73134,Tree_150,10,1,
14.75339,Tree_150,10,1,
14.79012,Tree_150,10,1,
14.81516,Tree_150,10,1,
14.83599,Tree_150,10,1,
14.86684,Tree_150,10,1,
14.89838,Tree_150,10,1,
14.93497,Tree_150,10,1,
14.96647,Tree_150,10,1,
15.00582,Tree_150,10,1,
15.03179,Tree_150,10,1,
15.06663,Tree_150,10,1,
15.09899,Tree_150,10,1,
15.12664,Tree_150,10,1,
15.15435,Tree_150,10,1,
15.18271,Tree_150,10,1,
15.2218,Tree_150,10,1,
15.25008,Tree_150,10,1,
15.28605,Tree_150,10,1,
15.31827,Tree_150,10,1,
15.34992,Tree_150,10,1,
15.38709,Tree_150,10,1,
15.42132,Tree_150,10,1,
15.45006,Tree_150,10,1,
15.48298,Tree_150,10,1,
15.5177,Tree_150,10,1,
15.55063,Tree_150,10,1,
15.58314,Tree_150,10,1,
15.61797,Tree_150,10,1,
15.65766,Tree_150,10,1,
15.68431,Tree_150,10,1,
15.71641,Tree_150,10,1,
15.7513,Tree_150,10,1,
15.78275,Tree_150,10,1,
15.81926,Tree_150,10,1,
15.85889,Tree_150,10,1,
15.88295,Tree_150,10,1,
15.919,Tree_150,10,1,
15.96044,Tree_150,10,1,
20.86027,Tree_150,10,1,
20.88833,Tree_150,10,1,
20.92098,Tree_150,10,1,
20.95257,Tree_150,10,1,
20.97287,Tree_150,10,1,
21.00365,Tree_150,10,1,
21.03583,Tree_150,10,1,
21.06919,Tree_150,10,1,
21.09939,Tree_150,10,1,
21.11728,Tree_150,10,1,
21.15267,Tree_150,10,1,
21.18478,Tree_150,10,1,
21.20757,Tree_150,10,1,
21.23307,Tree_150,10,1,
21.2642,Tree_150,10,1,
21.29685,Tree_150,10,1,
21.34034,Tree_150,10,1,
21.36487,Tree_150,10,1,
21.40067,Tree_150,10,1,
21.43269,Tree_150,10,1,
21.46525,Tree_150,10,1,
21.49644,Tree_150,10,1,
21.51421,Tree_150,10,1,
21.55565,Tree_150,10,1,
21.58067,Tree_150,10,1,
21.60214,Tree_150,10,1,
21.63229,Tree_150,10,1,
21.66461,Tree_150,10,1,
21.69913,Tree_150,10,1,
21.73263,Tree_150,10,1,
21.77126,Tree_150,10,1,
21.7967,Tree_150,10,1,
21.81809,Tree_150,10,1,
21.8489,Tree_150,10,1,
21.88465,Tree_150,10,1,
21.91661,Tree_150,10,1,
21.9487,Tree_150,10,1,
21.98879,Tree_150,10,1,
22.0165,Tree_150,10,1,
22.04839,Tree_150,10,1,
22.08136,Tree_150,10,1,
22.11572,Tree_150,10,1,
22.14957,Tree_150,10,1,
22.18067,Tree_150,10,1,
22.206,Tree_150,10,1,
22.23158,Tree_150,10,1,
22.26446,Tree_150,10,1,
22.30067,Tree_150,10,1,
22.33314,Tree_150,10,1,
22.36486,Tree_150,10,1,
22.39776,Tree_150,10,1,
22.4215,Tree_150,10,1,
22.44874,Tree_150,10,1,
22.48468,Tree_150,10,1,
22.51533,Tree_150,10,1,
22.54865,Tree_150,10,1,
22.58057,Tree_150,10,1,
22.5981,Tree_150,10,1,
22.63258,Tree_150,10,1,
22.6714,Tree_150,10,1,
22.69912,Tree_150,10,1,
22.73276,Tree_150,10,1,
22.76473,Tree_150,10,1,
22.79952,Tree_150,10,1,
22.83269,Tree_150,10,1,
22.87142,Tree_150,10,1,
22.90114,Tree_150,10,1,
22.93198,Tree_150,10,1,
22.96487,Tree_150,10,1,
23,Tree_150,10,1,
23.03195,Tree_150,10,1,
23.06526,Tree_150,10,1,
23.10394,Tree_150,10,1,
23.13303,Tree_150,10,1,
23.16465,Tree_150,10,1,
23.2008,Tree_150,10,1,
23.23219,Tree_150,10,1,
23.26473,Tree_150,10,1,
23.30008,Tree_150,10,1,
23.33959,Tree_150,10,1,
23.36673,Tree_150,10,1,
23.39957,Tree_150,10,1,
23.43212,Tree_150,10,1,
23.46468,Tree_150,10,1,
23.49985,Tree_150,10,1,
23.54003,Tree_150,10,1,
23.56611,Tree_150,10,1,
23.59989,Tree_150,10,1,
23.63215,Tree_150,10,1,
23.66449,Tree_150,10,1,
23.7011,Tree_150,10,1,
23.73258,Tree_150,10,1,
23.77114,Tree_150,10,1,
23.80078,Tree_150,10,1,
23.8327,Tree_150,10,1,
23.86454,Tree_150,10,1,
23.90663,Tree_150,10,1,
23.93401,Tree_150,10,1,
23.96482,Tree_150,10,1,
24.0091,Tree_150,10,1,
24.04883,Tree_150,10,1,
24.08109,Tree_150,10,1,
24.11665,Tree_150,10,1,
24.14858,Tree_150,10,1,
24.18363,Tree_150,10,1,
24.22451,Tree_150,10,1,
24.25034,Tree_150,10,1,
24.28406,Tree_150,10,1,
24.31587,Tree_150,10,1,
24.34866,Tree_150,10,1,
24.38498,Tree_150,10,1,
24.42368,Tree_150,10,1,
24.45037,Tree_150,10,1,
24.48346,Tree_150,10,1,
24.51618,Tree_150,10,1,
24.54859,Tree_150,10,1,
24.58088,Tree_150,10,1,
24.6163,Tree_150,10,1,
24.65651,Tree_150,10,1,
24.68597,Tree_150,10,1,
24.71678,Tree_150,10,1,
24.74945,Tree_150,10,1,
24.78509,Tree_150,10,1,
24.81592,Tree_150,10,1,
24.85565,Tree_150,10,1,
24.88462,Tree_150,10,1,
24.91629,Tree_150,10,1,
24.9487,Tree_150,10,1,
24.98436,Tree_150,10,1,
25.01784,Tree_150,10,1,
25.0555,Tree_150,10,1,
25.08483,Tree_150,10,1,
25.11634,Tree_150,10,1,
25.14855,Tree_150,10,1,
25.18415,Tree_150,10,1,
25.2163,Tree_150,10,1,
25.24911,Tree_150,10,1,
25.29163,Tree_150,10,1,
25.31934,Tree_150,10,1,
25.35099,Tree_150,10,1,
25.38444,Tree_150,10,1,
25.4162,Tree_150,10,1,
25.4492,Tree_150,10,1,
25.49164,Tree_150,10,1,
25.51915,Tree_150,10,1,
25.55138,Tree_150,10,1,
25.58418,Tree_150,10,1,
25.61673,Tree_150,10,1,
25.65265,Tree_150,10,1,
25.68888,Tree_150,10,1,
25.71752,Tree_150,10,1,
25.74874,Tree_150,10,1,
25.7838,Tree_150,10,1,
25.81741,Tree_150,10,1,
25.85166,Tree_150,10,1,
25.88443,Tree_150,10,1,
25.92365,Tree_150,10,1,
25.95021,Tree_150,10,1,
25.98387,Tree_150,10,1,
26.01652,Tree_150,10,1,
26.04875,Tree_150,10,1,
26.08402,Tree_150,10,1,
26.11821,Tree_150,10,1,
26.15538,Tree_150,10,1,
26.18489,Tree_150,10,1,
26.21647,Tree_150,10,1,
26.25205,Tree_150,10,1,
26.28406,Tree_150,10,1,
26.31711,Tree_150,10,1,
26.34886,Tree_150,10,1,
26.39229,Tree_150,10,1,
26.41854,Tree_150,10,1,
26.45215,Tree_150,10,1,
26.48533,Tree_150,10,1,
26.51842,Tree_150,10,1,
26.55167,Tree_150,10,1,
26.59158,Tree_150,10,1,
26.61815,Tree_150,10,1,
26.65192,Tree_150,10,1,
26.68419,Tree_150,10,1,
26.71667,Tree_150,10,1,
26.74865,Tree_150,10,1,
26.78507,Tree_150,10,1,
26.82352,Tree_150,10,1,
26.85302,Tree_150,10,1,
26.88436,Tree_150,10,1,
26.91653,Tree_150,10,1,
26.95176,Tree_150,10,1,
26.98398,Tree_150,10,1,
27.01701,Tree_150,10,1,
27.05564,Tree_150,10,1,
27.08449,Tree_150,10,1,
27.11631,Tree_150,10,1,
27.15234,Tree_150,10,1,
27.18408,Tree_150,10,1,
27.21702,Tree_150,10,1,
27.25532,Tree_150,10,1,
27.28551,Tree_150,10,1,
27.3173,Tree_150,10,1,
27.35158,Tree_150,10,1,
27.38476,Tree_150,10,1,
27.4169,Tree_150,10,1,
27.45233,Tree_150,10,1,
27.49272,Tree_150,10,1,
27.517,Tree_150,10,1,
27.55304,Tree_150,10,1,
27.58516,Tree_150,10,1,
27.61706,Tree_150,10,1,
27.63807,Tree_150,10,1,
27.6694,Tree_150,10,1,
27.70763,Tree_150,10,1,
27.73305,Tree_150,10,1,
27.75447,Tree_150,10,1,
27.78461,Tree_150,10,1,
27.81701,Tree_150,10,1,
27.85204,Tree_150,10,1,
27.88458,Tree_150,10,1,
27.92344,Tree_150,10,1,
27.95175,Tree_150,10,1,
27.98507,Tree_150,10,1,
28.017,Tree_150,10,1,
28.05277,Tree_150,10,1,
28.08507,Tree_150,10,1,
28.12328,Tree_150,10,1,
28.15236,Tree_150,10,1,
28.18551,Tree_150,10,1,
28.21714,Tree_150,10,1,
28.25263,Tree_150,10,1,
28.28496,Tree_150,10,1,
28.32088,Tree_150,10,1,
28.36023,Tree_150,10,1,
28.38492,Tree_150,10,1,
28.41684,Tree_150,10,1,
28.43784,Tree_150,10,1,
28.46876,Tree_150,10,1,
28.5011,Tree_150,10,1,
28.53628,Tree_150,10,1,
28.57504,Tree_150,10,1,
28.60083,Tree_150,10,1,
28.63678,Tree_150,10,1,
28.66978,Tree_150,10,1,
28.7015,Tree_150,10,1,
28.73559,Tree_150,10,1,
28.77587,Tree_150,10,1,
28.80534,Tree_150,10,1,
28.83656,Tree_150,10,1,
28.86866,Tree_150,10,1,
28.90086,Tree_150,10,1,
28.93686,Tree_150,10,1,
28.97624,Tree_150,10,1,
29.00256,Tree_150,10,1,
29.03642,Tree_150,10,1,
29.06927,Tree_150,10,1,
29.10154,Tree_150,10,1,
29.13668,Tree_150,10,1,
29.1755,Tree_150,10,1,
29.20451,Tree_150,10,1,
29.23573,Tree_150,10,1,
29.26837,Tree_150,10,1,
29.30076,Tree_150,10,1,
29.33676,Tree_150,10,1,
29.36865,Tree_150,10,1,
29.40757,Tree_150,10,1,
29.43628,Tree_150,10,1,
29.46816,Tree_150,10,1,
29.50463,Tree_150,10,1,
29.53577,Tree_150,10,1,
29.56885,Tree_150,10,1,
29.60087,Tree_150,10,1,
29.64471,Tree_150,10,1,
29.67069,Tree_150,10,1,
29.7045,Tree_150,10,1,
29.7368,Tree_150,10,1,
29.76904,Tree_150,10,1,
29.80342,Tree_150,10,1,
29.84501,Tree_150,10,1,
29.86901,Tree_150,10,1,
29.90142,Tree_150,10,1,
29.93688,Tree_150,10,1,
29.96913,Tree_150,10,1,
30.00566,Tree_150,10,1,
30.04476,Tree_150,10,1,
30.06845,Tree_150,10,1,
30.1017,Tree_150,10,1,
30.13664,Tree_150,10,1,
30.16921,Tree_150,10,1,
30.20097,Tree_150,10,1,
30.22293,Tree_150,10,1,
30.2594,Tree_150,10,1,
30.28508,Tree_150,10,1,
30.32049,Tree_150,10,1,
30.35308,Tree_150,10,1,
30.38493,Tree_150,10,1,
30.42094,Tree_150,10,1,
30.45267,Tree_150,10,1,
30.49155,Tree_150,10,1,
30.52098,Tree_150,10,1,
30.55287,Tree_150,10,1,
30.58567,Tree_150,10,1,
30.62028,Tree_150,10,1,
30.65332,Tree_150,10,1,
30.69192,Tree_150,10,1,
30.72085,Tree_150,10,1,
30.75265,Tree_150,10,1,
30.78898,Tree_150,10,1,
30.82065,Tree_150,10,1,
30.85305,Tree_150,10,1,
30.88478,Tree_150,10,1,
30.91039,Tree_150,10,1,
30.93657,Tree_150,10,1,
30.96903,Tree_150,10,1,
31.00488,Tree_150,10,1,
31.0363,Tree_150,10,1,
31.06928,Tree_150,10,1,
31.10489,Tree_150,10,1,
31.14431,Tree_150,10,1,
31.16906,Tree_150,10,1,
31.20137,Tree_150,10,1,
31.22251,Tree_150,10,1,
31.2531,Tree_150,10,1,
31.28517,Tree_150,10,1,
31.30698,Tree_150,10,1,
31.34406,Tree_150,10,1,
31.36856,Tree_150,10,1,
31.3909,Tree_150,10,1,
31.41993,Tree_150,10,1,
31.45279,Tree_150,10,1,
31.48898,Tree_150,10,1,
31.52066,Tree_150,10,1,
31.56023,Tree_150,10,1,
31.58858,Tree_150,10,1,
31.61973,Tree_150,10,1,
31.65288,Tree_150,10,1,
31.68558,Tree_150,10,1,
31.70769,Tree_150,10,1,
31.73624,Tree_150,10,1,
31.77581,Tree_150,10,1,
31.80384,Tree_150,10,1,
31.83577,Tree_150,10,1,
31.86931,Tree_150,10,1,
31.90467,Tree_150,10,1,
31.93646,Tree_150,10,1,
32.00404,Tree_150,10,1,
32.03988,Tree_150,10,1,
32.07409,Tree_150,10,1,
32.10701,Tree_150,10,1,
32.14908,Tree_150,10,1,
32.19057,Tree_150,10,1,
32.2364,Tree_150,10,1,
32.26896,Tree_150,10,1,
32.30396,Tree_150,10,1,
32.33651,Tree_150,10,1,
32.36872,Tree_150,10,1,
32.40432,Tree_150,10,1,
32.44403,Tree_150,10,1,
32.4693,Tree_150,10,1,
32.49041,Tree_150,10,1,
32.51967,Tree_150,10,1,
32.53981,Tree_150,10,1,
32.56915,Tree_150,10,1,
32.58749,Tree_150,10,1,
32.62034,Tree_150,10,1,
32.66027,Tree_150,10,1,
32.68621,Tree_150,10,1,
32.72018,Tree_150,10,1,
32.75307,Tree_150,10,1,
32.78918,Tree_150,10,1,
32.82044,Tree_150,10,1,
32.86015,Tree_150,10,1,
32.90915,Tree_150,10,1,
32.93738,Tree_150,10,1,
32.96918,Tree_150,10,1,
33.00495,Tree_150,10,1,
33.0364,Tree_150,10,1,
33.07566,Tree_150,10,1,
33.10496,Tree_150,10,1,
33.13728,Tree_150,10,1,
33.16919,Tree_150,10,1,
33.20489,Tree_150,10,1,
33.23638,Tree_150,10,1,
33.26955,Tree_150,10,1,
33.3132,Tree_150,10,1,
33.33855,Tree_150,10,1,
33.36969,Tree_150,10,1,
33.40424,Tree_150,10,1,
33.43661,Tree_150,10,1,
33.46945,Tree_150,10,1,
33.51246,Tree_150,10,1,
33.5408,Tree_150,10,1,
33.56926,Tree_150,10,1,
33.59099,Tree_150,10,1,
33.61996,Tree_150,10,1,
33.65339,Tree_150,10,1,
33.67556,Tree_150,10,1,
