participantId,condition,timeSinceStartup,correctNodeHit,keypressed,calibrationData,bubbleSize,numberNodes,targetNode,currentSelectedNode,currentState,correctedEyeX,correctedEyeY,rawEyeX,rawEyeY
1,,3.816035,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.911658,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.912136,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.914904,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.945811,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.946806,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.980289,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.980908,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.01335,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.013823,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.0445,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.047097,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.07768,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.080393,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.110531,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.113728,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.144066,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.147315,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.180341,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.1809,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1474.051,728.9354
1,,4.212917,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1474.051,728.9354
1,,4.213733,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1619.42,644.5344
1,,4.244205,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1619.42,644.5344
1,,4.247322,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1619.42,644.5344
1,,4.277646,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1619.42,644.5344
1,,4.280368,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1619.42,644.5344
1,,4.312403,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1619.42,644.5344
1,,4.314008,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1651.648,639.3884
1,,4.345861,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1651.648,639.3884
1,,4.346894,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1645.638,641.2337
1,,4.377864,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1645.638,641.2337
1,,4.380219,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1624.924,608.1041
1,,4.411814,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1624.924,608.1041
1,,4.413746,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1637.926,603.1788
1,,4.447347,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1637.926,603.1788
1,,4.447917,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1636.146,606.8068
1,,4.479882,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1636.146,606.8068
1,,4.480662,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1219.222,478.3525
1,,4.510858,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1219.222,478.3525
1,,4.513505,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1219.222,478.3525
1,,4.54391,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1219.222,478.3525
1,,4.546813,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1219.222,478.3525
1,,4.579407,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1219.222,478.3525
1,,4.580304,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1214.083,491.5413
1,,4.612957,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1214.083,491.5413
1,,4.613672,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1213.163,495.0224
1,,4.646733,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1213.163,495.0224
1,,4.647231,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1210.066,500.0989
1,,4.67877,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1210.066,500.0989
