participantId,condition,timeSinceStartup,correctNodeHit,keypressed,calibrationData,bubbleSize,numberNodes,targetNode,currentSelectedNode,currentState,correctedEyeX,correctedEyeY,rawEyeX,rawEyeY
2,,3.830032,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
2,,3.916828,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
2,,3.917654,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
2,,3.931734,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
2,,3.96371,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
2,,3.965345,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
2,,3.995876,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
2,,3.99968,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
2,,4.029727,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
2,,4.031485,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
2,,4.062063,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
2,,4.064805,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
2,,4.094794,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
2,,4.098196,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
2,,4.131573,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
2,,4.132246,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1567.329,309.6396
2,,4.162996,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1567.329,309.6396
2,,4.164886,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1041.673,171.1072
2,,4.196528,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1041.673,171.1072
2,,4.198331,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1071.022,257.9376
2,,4.230809,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1071.022,257.9376
2,,4.231418,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1067.331,440.8102
2,,4.26489,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1067.331,440.8102
2,,4.26536,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1059.365,400.3576
2,,4.298717,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1059.365,400.3576
2,,4.299285,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1063.094,395.539
2,,4.330236,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1063.094,395.539
2,,4.332577,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1051.812,401.8884
2,,4.364198,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1029.263,459.1325
2,,4.364544,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,821.834,530.7076
2,,4.396773,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,821.834,530.7076
2,,4.398307,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,834.4471,531.4814
2,,4.430399,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,834.4471,531.4814
2,,4.43153,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,836.488,538.1186
2,,4.461807,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,836.488,538.1186
2,,4.464609,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,836.488,538.1186
2,,4.496559,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,836.488,538.1186
2,,4.498434,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,835.249,545.114
2,,4.53272,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,835.249,545.114
2,,4.533202,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,729.3997,575.8875
2,,4.565423,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,729.3997,575.8875
2,,4.566322,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,698.5021,579.9125
2,,4.599066,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,698.5021,579.9125
2,,4.599504,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,698.8892,578.418
2,,4.634335,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,698.8892,578.418
2,,4.634892,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,697.2271,578.6885
2,,4.668335,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,697.2271,578.6885
2,,4.697874,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,702.55,581.0066
2,,4.698332,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1097.521,583.7199
2,,4.730297,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1097.521,583.7199
2,,4.731548,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1092.151,571.4584
2,,4.76611,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1092.151,571.4584
2,,4.766607,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1091.386,571.9703
2,,4.799747,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1091.386,571.9703
2,,4.802506,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1091.031,574.7461
2,,4.83482,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1091.031,574.7461
2,,4.865097,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1091.403,576.9746
2,,4.865573,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1098.433,567.2149
2,,4.896004,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1098.433,567.2149
2,,4.899671,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1098.433,567.2149
2,,4.930007,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1230.501,544.7504
2,,4.931492,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1245.223,555.6508
2,,4.965979,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1245.223,555.6508
2,,4.966621,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1249.25,563.0291
2,,4.999806,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1249.25,563.0291
2,,5.000366,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1253.1,566.2386
2,,5.032323,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1253.1,566.2386
2,,5.032722,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1250.653,566.1858
2,,5.065657,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1250.653,566.1858
2,,5.066332,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1027.211,338.494
2,,5.100099,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1027.211,338.494
2,,5.100833,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,948.5183,219.9191
2,,5.133626,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,948.5183,219.9191
2,,5.135178,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,955.9647,223.7883
2,,5.168756,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,955.9647,223.7883
2,,5.197608,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,952.5223,227.0073
2,,5.198166,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,955.3528,226.9277
2,,5.232562,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,955.3528,226.9277
2,,5.233346,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,970.1788,232.6899
2,,5.267569,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,970.1788,232.6899
2,,5.268182,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,992.2057,239.1472
2,,5.301095,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,992.2057,239.1472
2,,5.329109,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,992.0654,235.9198
