participantId,condition,timeSinceStartup,correctNodeHit,keypressed,calibrationData,bubbleSize,numberNodes,targetNode,currentSelectedNode,currentState,correctedEyeX,correctedEyeY,rawEyeX,rawEyeY
6,WITHCUSTOMCALIB,557.0084,,,noCalibrationDataSet,5,150,104,45,Training,942.7943,567.7197,1011.397,527.9099
6,WITHCUSTOMCALIB,557.0369,,,noCalibrationDataSet,5,150,104,45,Training,944.2094,564.359,1013.083,523.7929
6,WITHCUSTOMCALIB,557.0391,,,noCalibrationDataSet,5,150,104,45,Training,945.2717,565.3922,1014.354,525.1401
6,WITHCUSTOMCALIB,557.0731,,,noCalibrationDataSet,5,150,104,45,Training,945.2717,565.3922,1014.354,525.1401
6,WITHCUSTOMCALIB,557.0768,,,noCalibrationDataSet,5,150,104,45,Training,947.0104,566.3539,1016.431,526.436
6,WITHCUSTOMCALIB,557.1078,,,noCalibrationDataSet,5,150,104,45,Training,942.9182,563.3139,1011.538,522.4191
6,WITHCUSTOMCALIB,557.1403,,,noCalibrationDataSet,5,150,104,45,Training,944.5192,563.3052,1013.451,522.4958
6,WITHCUSTOMCALIB,557.1422,,,noCalibrationDataSet,5,150,104,45,Training,944.3659,564.3007,1013.27,523.7287
6,WITHCUSTOMCALIB,557.1723,,,noCalibrationDataSet,5,150,104,45,Training,944.3659,564.3007,1013.27,523.7287
6,WITHCUSTOMCALIB,557.2066,,,noCalibrationDataSet,5,150,104,45,Training,945.2116,564.6466,1014.281,524.2065
6,WITHCUSTOMCALIB,557.2084,,,noCalibrationDataSet,5,150,104,45,Training,939.8229,567.8329,1007.846,527.8886
6,WITHCUSTOMCALIB,557.2371,,,noCalibrationDataSet,5,150,104,45,Training,939.8229,567.8329,1007.846,527.8886
6,WITHCUSTOMCALIB,557.2681,,,noCalibrationDataSet,5,150,104,45,Training,939.8229,567.8329,1007.846,527.8886
6,WITHCUSTOMCALIB,557.2709,,,noCalibrationDataSet,5,150,104,45,Training,939.8229,567.8329,1007.846,527.8886
6,WITHCUSTOMCALIB,557.3047,,,noCalibrationDataSet,5,150,104,45,Training,939.8229,567.8329,1007.846,527.8886
6,WITHCUSTOMCALIB,557.308,,,noCalibrationDataSet,5,150,104,45,Training,926.9221,580.8007,992.3484,543.4288
6,WITHCUSTOMCALIB,557.3377,,,noCalibrationDataSet,5,150,104,45,Training,909.8353,583.4293,971.8026,545.8118
6,WITHCUSTOMCALIB,557.3704,,,noCalibrationDataSet,5,150,104,45,Training,923.9548,624.0814,987.778,598.1791
6,WITHCUSTOMCALIB,557.3723,,,noCalibrationDataSet,5,150,104,45,Training,926.4868,619.0823,990.9965,591.9192
6,WITHCUSTOMCALIB,557.4079,,,noCalibrationDataSet,5,150,104,45,Training,926.4868,619.0823,990.9965,591.9192
6,WITHCUSTOMCALIB,557.4119,,,noCalibrationDataSet,5,150,104,45,Training,931.9323,607.5869,997.8741,577.56
6,WITHCUSTOMCALIB,557.4377,,,noCalibrationDataSet,5,150,104,45,Training,931.5825,606.2488,997.4913,575.8392
6,WITHCUSTOMCALIB,557.4707,,,noCalibrationDataSet,5,150,104,45,Training,939.4822,605.8379,1006.947,575.7545
6,WITHCUSTOMCALIB,557.4732,,,noCalibrationDataSet,5,150,104,45,Training,937.6518,604.7528,1004.788,574.2739
6,WITHCUSTOMCALIB,557.5077,,,noCalibrationDataSet,5,150,104,45,Training,937.6518,604.7528,1004.788,574.2739
6,WITHCUSTOMCALIB,557.5101,,,noCalibrationDataSet,5,150,104,45,Training,893.6429,788.1871,934.3651,815.6718
6,WITHCUSTOMCALIB,557.5398,,,noCalibrationDataSet,5,150,104,45,Training,893.6429,788.1871,934.3651,815.6718
6,WITHCUSTOMCALIB,557.5698,,,noCalibrationDataSet,5,150,104,45,Training,895.6756,951.613,894.1772,1055.386
6,WITHCUSTOMCALIB,557.5718,,,noCalibrationDataSet,5,150,104,45,Training,894.5453,948.9247,893.7675,1051.167
6,WITHCUSTOMCALIB,557.607,,,noCalibrationDataSet,5,150,104,45,Training,894.5453,948.9247,893.7675,1051.167
6,WITHCUSTOMCALIB,557.6108,,,noCalibrationDataSet,5,150,104,45,Training,895.1542,950.6376,893.8952,1053.847
6,WITHCUSTOMCALIB,557.6395,,,noCalibrationDataSet,5,150,104,45,Training,891.3866,947.4763,890.4605,1048.741
