participantId,condition,timeSinceStartup,correctNodeHit,keypressed,calibrationData,bubbleSize,numberNodes,targetNode,currentSelectedNode,currentState,correctedEyeX,correctedEyeY,rawEyeX,rawEyeY
18,,3.788525,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
18,,3.889276,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
18,,3.889797,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
18,,3.920964,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
18,,3.925848,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
18,,3.956147,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
18,,3.96444,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
18,,3.990806,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
18,,4.02023,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
18,,4.024372,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
18,,4.054845,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
18,,4.0563,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
18,,4.086589,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
18,,4.089933,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
18,,4.120324,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
18,,4.12767,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
18,,4.155704,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,971.8461,281.7327
18,,4.156326,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,919.4663,389.7959
18,,4.189079,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,919.4663,389.7959
18,,4.189425,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,920.1385,386.3026
18,,4.219532,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,920.1385,386.3026
18,,4.222286,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,920.1385,386.3026
18,,4.252904,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,920.1385,386.3026
18,,4.25596,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,920.1385,386.3026
18,,4.29097,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,920.1385,386.3026
18,,4.29138,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,918.3605,386.8082
18,,4.324711,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,918.3605,386.8082
18,,4.325023,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,740.1582,474.6452
18,,4.357883,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,740.1582,474.6452
18,,4.358298,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,740.9152,473.426
18,,4.390473,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,740.9152,473.426
18,,4.390841,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,739.0393,477.5285
18,,4.423984,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,739.0393,477.5285
18,,4.424376,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,659.7723,537.5615
18,,4.456942,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,659.7723,537.5615
18,,4.457311,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,659.5927,541.0246
18,,4.490806,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,659.5927,541.0246
18,,4.491249,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,659.9805,549.9706
18,,4.524095,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,659.9805,549.9706
18,,4.52451,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,665.2056,556.0544
18,,4.55711,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,665.2056,556.0544
18,,4.5575,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,662.642,557.8378
18,,4.590321,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,662.642,557.8378
18,,4.590632,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,756.4127,509.7551
18,,4.621099,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,756.4127,509.7551
18,,4.622883,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,756.4127,509.7551
18,,4.656384,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,756.4127,509.7551
18,,4.656726,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1081.158,490.2337
18,,4.689889,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1081.158,490.2337
18,,4.690292,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1078.574,495.8289
18,,4.722755,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1078.574,495.8289
18,,4.723147,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1078.858,498.6415
18,,4.755716,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1078.858,498.6415
18,,4.756312,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,1079.601,500.6214
