participantId,condition,timeSinceStartup,correctNodeHit,keypressed,calibrationData,bubbleSize,numberNodes,targetNode,currentSelectedNode,currentState,correctedEyeX,correctedEyeY,rawEyeX,rawEyeY
1,,3.827741,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.914768,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.915348,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.939408,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.970582,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,3.973336,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.0029,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.033237,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.035712,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.065806,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.069488,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.099766,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.102525,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.132855,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.13584,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.166409,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.169485,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.200009,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.202726,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.232921,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.235527,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.265975,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.269315,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.299587,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.302625,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.332956,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.335691,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.366091,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.369269,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.399568,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.402497,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.432567,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.435685,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.466255,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.469846,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.500237,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.50264,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
1,,4.532981,,,noCalibrationDataSet,,0,,-1,Introduction,0,0,960,540
